date,open,high,low,close,volume
2015-05-07,30.3652,30.7071,30.2863,30.5756,14033685
2015-05-08,30.7246,31.084,30.7071,30.9613,12787003
2015-05-11,30.9438,31.198,30.8298,30.8736,8833144
2015-05-12,30.6457,30.6457,30.2513,30.4529,14049298
2015-05-13,30.4879,30.6545,30.4266,30.5055,9197485
2015-05-14,30.6808,30.7158,30.2688,30.374,12645342
2015-05-15,30.4178,30.6633,30.4178,30.6019,9778760
2015-05-18,30.6545,30.8605,30.5493,30.7246,10285676
2015-05-19,30.8298,30.8912,30.6457,30.786,9856696
2015-05-20,30.8912,30.9438,30.3827,30.6983,12926284
2015-05-21,30.6808,31.2593,30.6808,31.1892,16015976
2015-05-22,31.1366,31.3295,31.049,31.2944,9648182
2015-05-26,31.0753,31.2067,31.0577,31.1366,12566344
2015-05-27,31.1366,31.3908,31.0577,31.3908,10058319
2015-05-28,31.6538,31.9781,31.5311,31.8992,18063918
2015-05-29,31.9869,32.0614,31.4259,31.5311,15806269
2015-06-01,31.61,31.8554,31.2506,31.7152,12012462
2015-06-02,31.6363,31.9957,31.5311,31.7502,16948315
2015-06-03,31.8817,31.9279,31.4434,31.5048,12817148
2015-06-04,31.2593,31.4434,31.0928,31.1541,10538543
2015-06-05,31.1191,31.1629,30.6457,30.786,24629237
2015-06-08,30.8746,31.1048,30.8214,30.9897,15636138
2015-06-09,31.096,31.282,30.9986,31.2288,12900991
2015-06-10,31.3971,31.5477,31.2554,31.5211,11402184
2015-06-11,31.6362,31.8931,31.4857,31.4857,16819022
2015-06-12,31.3351,31.7957,31.3351,31.6274,11170195
2015-06-15,31.3085,31.6451,31.0074,31.406,14015996
