date,open,high,low,close,volume
2015-03-03,13.3054,13.4959,13.2972,13.3882,37688950
2015-03-04,13.322,13.3634,13.1895,13.2723,25659401
2015-03-05,13.322,13.4379,13.322,13.3386,16548157
2015-03-06,13.2806,13.4131,13.173,13.1895,24420536
2015-03-09,13.2309,13.3303,13.1895,13.2723,17132373
2015-03-10,13.1978,13.2061,12.9908,13.0156,31687721
2015-03-11,13.057,13.1233,12.9991,13.0405,20638698
2015-03-12,13.1481,13.4379,13.1316,13.3882,31172242
2015-03-13,13.38,13.4545,13.2475,13.4131,27877722
2015-03-16,13.4628,13.6615,13.4462,13.6532,37731651
2015-03-17,13.5704,13.6532,13.5455,13.5704,20917650
2015-03-18,13.5042,13.6697,13.3386,13.6283,33748031
2015-03-19,13.5952,13.6283,13.4793,13.529,18021525
2015-03-20,13.5373,13.6946,13.529,13.6449,42096844
2015-03-23,13.6366,13.8602,13.6283,13.7194,30708965
2015-03-24,13.7277,13.8188,13.6366,13.7111,16661833
2015-03-25,13.6863,13.7029,13.3965,13.3965,21996193
2015-03-26,13.3386,13.3882,13.2168,13.2558,33327882
2015-03-27,13.2972,13.3303,13.1233,13.2309,53270387
2015-03-30,13.3468,13.4793,13.2889,13.38,20537646
2015-03-31,13.3468,13.4876,13.3137,13.3634,21792601
2015-04-01,13.38,13.38,13.1233,13.173,27365883
2015-04-02,13.1895,13.2806,13.1233,13.2723,15925403
2015-04-06,13.2061,13.3386,13.1647,13.2475,18522130
2015-04-07,13.2061,13.2226,13.0653,13.1647,26616660
2015-04-08,13.2226,13.322,13.2061,13.2309,25147004
2015-04-09,13.2475,13.3054,13.1481,13.2061,23461885
2015-04-10,13.2226,13.2889,13.2061,13.2723,17657738
2015-04-13,13.2475,13.3137,13.1398,13.1398,22521087
2015-04-14,13.1647,13.2889,13.1564,13.2226,21745933
2015-04-15,13.2558,13.3137,13.2475,13.3054,25503494
2015-04-16,13.2806,13.322,13.1895,13.1978,23494438
2015-04-17,13.1481,13.1481,13.0074,13.0488,32148969
2015-04-20,13.1564,13.1812,13.0984,13.173,15250750
2015-04-21,13.1812,13.2309,13.0488,13.0984,18509477
2015-04-22,13.1067,13.1895,13.0156,13.173,20312095
2015-04-23,13.115,13.1647,12.9991,13.0488,28458010
2015-04-24,13.0239,13.1398,12.9991,13.057,20293343
2015-04-27,13.0984,13.2475,13.057,13.1647,34824893
2015-04-28,13.1895,13.3137,13.057,13.2972,56634179
2015-04-29,13.2554,13.456,13.2219,13.3891,35126941
2015-04-30,13.3473,13.4058,13.1551,13.2052,30269257
2015-05-01,13.2888,13.3222,13.1216,13.2136,20602237
2015-05-04,13.2136,13.2721,13.1634,13.1885,15078652
2015-05-05,13.1801,13.2219,12.9712,12.9796,32248886
2015-05-06,13.0464,13.0882,12.8709,12.9378,26381151
2015-05-07,12.9211,13.0055,12.6536,12.9628,26996629
2015-05-08,13.0548,13.13,13.0297,13.0966,21336832
2015-05-11,13.0799,13.2387,13.0715,13.0799,17249812
2015-05-12,13.0297,13.0757,12.9545,13.0046,17669966
2015-05-13,12.9879,13.0548,12.8458,12.8793,20890438
2015-05-14,12.9545,12.9879,12.7038,12.7623,28794716
2015-05-15,12.7623,12.9461,12.7623,12.9378,18937706
2015-05-18,12.9294,13.0715,12.9127,13.0214,19491927
2015-05-19,13.0297,13.059,12.9085,12.9545,15145265
2015-05-20,12.9879,13.0046,12.7497,12.7873,22391452
2015-05-21,12.7706,12.9963,12.7539,12.9628,23962037
2015-05-22,12.9545,12.9545,12.7623,12.7623,24795803
2015-05-26,12.7623,12.8208,12.662,12.6954,25002893
2015-05-27,12.7288,12.8458,12.7038,12.8041,18763920
2015-05-28,12.7706,12.8166,12.7372,12.779,13958970
2015-05-29,12.7957,12.8709,12.6703,12.6787,19060378
2015-06-01,12.8124,12.9127,12.6954,12.8375,26685260
2015-06-02,12.9043,12.9545,12.7121,12.7539,34974694
2015-06-03,12.779,12.8041,12.6369,12.7038,24311566
2015-06-04,12.6453,12.6787,12.545,12.5784,23428404
2015-06-05,12.5533,12.5533,12.3527,12.3527,44736948
2015-06-08,12.3945,12.545,12.3695,12.453,30240562
2015-06-09,12.4697,12.545,12.3987,12.4363,20454699
2015-06-10,12.545,12.6035,12.4948,12.5617,20961099
2015-06-11,12.6285,12.8291,12.6035,12.7706,27187071
2015-06-12,12.7038,12.8291,12.687,12.7288,19847251
2015-06-15,12.5868,12.6285,12.5115,12.5784,23825392
2015-06-16,12.545,12.57,12.4781,12.5366,23359525
2015-06-17,12.545,12.6035,12.4196,12.5533,25842087
2015-06-18,12.5617,12.7372,12.5366,12.6536,21360535
2015-06-19,12.6118,12.7455,12.5868,12.6285,24675084
2015-06-22,12.6536,12.7455,12.6202,12.6453,18863779
2015-06-23,12.7288,12.8793,12.7205,12.779,21177833
2015-06-24,12.9545,13.0882,12.8876,12.9545,35400953
2015-06-25,12.9712,13.0046,12.8626,12.9043,23994370
2015-06-26,12.896,12.9461,12.8291,12.8709,20428211
2015-06-29,12.7288,12.7873,12.4656,12.5533,38117410
2015-06-30,12.6787,12.687,12.453,12.545,28509259
2015-07-01,12.6536,12.6787,12.3695,12.5282,31744459
2015-07-02,12.545,12.6035,12.3778,12.428,18482431
2015-07-06,12.3277,12.453,12.2859,12.3611,22609802
2015-07-07,12.3444,12.453,12.1354,12.4112,28151303
2015-07-08,12.2608,12.3026,11.9265,12.0101,42278529
2015-07-09,12.2023,12.219,11.9265,11.9766,29660726
2015-07-10,12.102,12.1522,11.9766,12.102,20093588
2015-07-13,12.2357,12.2441,12.0519,12.2357,19864009
2015-07-14,12.2942,12.4196,12.1939,12.3778,20830698
2015-07-15,12.3945,12.4196,12.2136,12.3277,21892051
2015-07-16,12.3193,12.3611,12.0769,12.1772,33938913
2015-07-17,12.1271,12.2775,12.102,12.2775,31718036
2015-07-20,12.2942,12.3277,12.1438,12.1772,25428174
2015-07-21,12.1438,12.1605,12.0769,12.1271,19334653
2015-07-22,12.1104,12.1271,11.9934,12.0519,30909685
2015-07-23,12.3277,12.428,12.1939,12.2107,29440367
2015-07-24,12.3026,12.3109,11.9683,12.0268,26050943
2015-07-27,11.9934,12.2023,11.8931,12.1605,43857237
2015-07-28,12.5032,12.5366,12.2056,12.3945,56398516
2015-07-29,12.5212,12.918,12.5043,12.842,52125435
2015-07-30,12.842,12.918,12.6309,12.7491,34980315
2015-07-31,12.8167,12.8251,12.4367,12.5212,32654355
2015-08-03,12.6394,12.6985,12.5381,12.614,26702280
2015-08-04,12.614,12.6647,12.5296,12.5887,18845048
2015-08-05,12.6563,12.6985,12.4283,12.4958,22489961
2015-08-06,12.4958,12.5634,12.3439,12.5212,26811438
2015-08-07,12.5381,12.5972,12.4536,12.4958,14279247
2015-08-10,12.5465,12.6647,12.5043,12.6563,16804929
2015-08-11,12.4958,12.4958,12.3354,12.4114,26971290
2015-08-12,12.2848,12.4199,12.1328,12.3945,21109693
2015-08-13,12.3608,12.5372,12.3185,12.4199,20560719
2015-08-14,12.4367,12.5212,12.3945,12.479,18398886
2015-08-17,12.4621,12.4705,12.3017,12.3945,16028273
2015-08-18,12.403,12.5296,12.3776,12.5212,16853787
2015-08-19,12.479,12.6453,12.4621,12.4705,22519886
2015-08-20,12.4199,12.4199,12.1581,12.1834,24108504
2015-08-21,12.0652,12.1412,11.6853,11.7022,42103436
2015-08-24,10.3344,11.3814,8.8146,11.1365,59805935
2015-08-25,11.6937,11.7022,10.8917,10.8917,47961785
2015-08-26,11.1281,11.2716,10.7819,11.1534,48377879
2015-08-27,11.3645,11.5418,11.1703,11.4489,42067850
2015-08-28,11.432,11.6853,11.4236,11.6009,25699000
2015-08-31,11.6178,11.7697,11.4067,11.7106,38210328
2015-09-01,11.774,11.947,11.4827,11.584,50482920
2015-09-02,11.812,11.8204,11.508,11.7106,29602821
2015-09-03,11.7697,11.8795,11.6379,11.6853,27560429
2015-09-04,11.5502,11.5671,11.3138,11.4489,31138436
2015-09-08,11.6262,11.6304,11.432,11.5418,30030081
2015-09-09,11.66,11.6853,11.3729,11.4236,30846301
2015-09-10,11.4151,11.6769,11.2716,11.5924,38696346
2015-09-11,11.6093,11.66,11.4236,11.5755,22804522
2015-09-14,11.584,11.6431,11.508,11.6346,26093548
2015-09-15,11.6515,12.1328,11.6431,12.0821,46666698
2015-09-16,12.0906,12.4621,12.0315,12.3608,41674972
2015-09-17,12.3354,12.5634,12.2088,12.327,37709048
2015-09-18,12.1919,12.2257,11.9977,12.0568,40712230
2015-09-21,11.9893,12.1834,11.947,12.0906,20764084
2015-09-22,11.8288,11.8626,11.5924,11.7529,44080998
2015-09-23,11.7613,11.7782,11.4067,11.5502,31598381
2015-09-24,11.4573,11.5671,11.204,11.5249,32461984
2015-09-25,11.7106,11.7106,11.4067,11.4236,35967426
2015-09-28,11.3645,11.4025,11.0267,11.0774,41124699
2015-09-29,11.0943,11.1534,10.9845,11.1027,44417375
2015-09-30,11.2885,11.4658,11.2041,11.4573,40205269
2015-10-01,11.6178,11.6346,11.3729,11.5418,33326894
2015-10-02,11.3982,11.8288,11.3307,11.812,30096991
2015-10-05,11.9217,12.0484,11.736,11.9808,38611926
2015-10-06,11.9808,12.1919,11.947,12.0821,27045884
2015-10-07,12.2341,12.4536,12.2088,12.4536,33628594
2015-10-08,12.4283,12.6732,12.3945,12.6563,25994703
2015-10-09,12.69,12.7491,12.5127,12.6394,29216537
2015-10-12,12.6478,12.6647,12.5381,12.6478,14372090
2015-10-13,12.5634,12.7491,12.5212,12.614,30615360
2015-10-14,12.614,12.6985,12.5465,12.6732,22314466
2015-10-15,12.8336,12.8589,12.6563,12.8505,27437601
2015-10-16,12.8758,12.9096,12.7576,12.9011,24240479
2015-10-19,12.8589,12.9687,12.7914,12.9687,17863005
2015-10-20,12.8927,13.1713,12.8927,12.9855,29453834
2015-10-21,13.1713,13.2473,12.9602,13.0109,34210591
2015-10-22,13.0784,13.1966,13.0024,13.1544,23484355
2015-10-23,13.2642,13.2979,13.0784,13.2304,28592824
2015-10-26,13.2811,13.3739,13.146,13.2388,38062284
2015-10-27,12.6732,12.7914,12.4958,12.5718,64579703
2015-10-28,12.606,12.7936,12.5121,12.768,34485297
2015-10-29,12.7424,12.7595,12.461,12.5633,32246978
2015-10-30,12.5718,12.7509,12.478,12.6315,29225845
2015-11-02,12.6145,12.704,12.5462,12.5804,30295885
2015-11-03,12.606,12.6827,12.5548,12.6315,25878793
2015-11-04,12.6486,12.6742,12.4865,12.4951,27166413
2015-11-05,12.5377,12.5462,12.3671,12.4268,21877742
2015-11-06,12.3757,12.4098,12.2648,12.3842,24085666
2015-11-09,12.3842,12.3927,12.1624,12.2221,25257385
2015-11-10,12.2221,12.2307,12.0601,12.1795,22197205
2015-11-11,12.1795,12.2648,12.0942,12.2051,16893049
2015-11-12,12.1198,12.171,11.9577,11.9748,20283724
2015-11-13,11.9577,12.0004,11.8469,11.8725,25482657
2015-11-16,11.8127,12.0089,11.8127,11.9748,22635970
2015-11-17,11.9577,12.2563,11.9492,12.0686,25188601
2015-11-18,12.1369,12.3671,12.0942,12.333,26250360
2015-11-19,12.3245,12.478,12.2989,12.4268,23593751
2015-11-20,12.4695,12.5889,12.4013,12.4524,18906222
2015-11-23,12.4524,12.5633,12.3757,12.4098,18273923
2015-11-24,12.2904,12.478,12.2136,12.4098,21251796
2015-11-25,12.4013,12.5207,12.3842,12.4098,12626958
2015-11-27,12.4013,12.4439,12.3671,12.3927,7760586
2015-11-30,12.4013,12.4098,12.188,12.2221,27860262
2015-12-01,12.2136,12.4183,12.188,12.4183,29142177
2015-12-02,12.4524,12.4695,12.1454,12.1624,21398052
2015-12-03,12.2051,12.2264,11.881,11.9236,29847334
2015-12-04,12.0089,12.1624,11.9407,12.1113,28354070
2015-12-07,12.1027,12.1113,11.9577,12.043,14530576
2015-12-08,11.9663,12.026,11.8383,11.9151,30356873
2015-12-09,11.8639,12.0601,11.7701,11.8469,25196945
2015-12-10,11.8639,12.0174,11.8469,11.9066,22039330
2015-12-11,11.8042,11.8725,11.5825,11.6336,29569122
2015-12-14,11.6507,11.7189,11.4289,11.6166,26825171
2015-12-15,11.7189,11.9407,11.7019,11.8298,43728526
2015-12-16,11.9407,12.2477,11.9322,12.2477,40683751
2015-12-17,12.2563,12.2648,11.898,11.9236,26179792
2015-12-18,11.8383,11.8639,11.7019,11.7701,40453028
2015-12-21,11.8469,11.898,11.6592,11.7104,31598047
2015-12-22,11.881,12.1539,11.8554,12.1113,50646613
2015-12-23,12.171,12.2648,12.1624,12.2477,22172288
2015-12-24,12.2392,12.2563,12.1539,12.2051,9000079
2015-12-28,12.1795,12.2264,12.0771,12.0942,13697485
2015-12-29,12.1795,12.1966,12.0686,12.1369,18867839
2015-12-30,12.1369,12.1624,12.043,12.0857,13800289
2015-12-31,12.0601,12.0801,11.9748,12.0174,19881021
2016-01-04,11.8298,11.9407,11.7275,11.9151,38618524
2016-01-05,11.9151,11.9407,11.5228,11.7019,50267536
2016-01-06,11.5654,11.5654,11.1304,11.1816,61285453
2016-01-07,11.0025,11.1219,10.7466,10.8319,57846688
2016-01-08,11.1304,11.1731,10.6613,10.6954,46199413
2016-01-11,10.9172,10.9343,10.704,10.8916,41269121
2016-01-12,11.1134,11.1219,10.7296,10.9598,50983684
2016-01-13,10.8575,10.9513,10.286,10.4055,102174690
2016-01-14,10.3969,10.4993,10.0813,10.3969,62938610
2016-01-15,10.0728,10.2349,9.8767,10.2093,69029972
2016-01-19,10.3628,10.3713,10.0813,10.1922,41142617
2016-01-20,10.0558,10.2946,9.7828,10.1496,59879039
2016-01-21,10.2434,10.4737,10.1155,10.2434,48841795
2016-01-22,10.4566,10.5419,10.2605,10.3543,44537806
2016-01-25,10.4907,10.4993,10.1752,10.2178,96738579
2016-01-26,10.3543,10.4865,10.269,10.4566,45969782
2016-01-27,10.6214,10.6655,10.3393,10.4451,42064238
2016-01-28,10.6038,10.6302,9.8722,10.3217,75699795
2016-01-29,10.4275,10.5245,10.2688,10.5245,52137357
2016-02-01,10.5068,10.7007,10.3393,10.639,37301185
2016-02-02,10.5333,10.6479,10.0925,10.1454,55649160
2016-02-03,10.2865,10.2953,9.7135,10.1014,69454551
2016-02-04,10.022,10.3041,9.9251,10.1631,40223130
2016-02-05,10.1542,10.3129,10.0661,10.0925,33322193
2016-02-08,10.0397,10.3041,9.9163,10.2159,45274520
2016-02-09,10.1102,10.2336,9.8898,10.0044,48956776
2016-02-10,10.1014,10.1983,9.9868,9.9956,38160284
2016-02-11,9.8457,10.0749,9.784,9.8457,45801300
2016-02-12,9.9163,10.2071,9.8546,10.1807,28084963
2016-02-16,10.357,10.4716,10.1587,10.4628,41072066
2016-02-17,10.5685,10.8418,10.5597,10.8153,37766423
2016-02-18,10.9299,10.9652,10.6831,10.8065,28784704
2016-02-19,10.7448,10.7713,10.5862,10.6655,26479330
2016-02-22,10.7889,11.0709,10.7889,11.0709,33549732
2016-02-23,11.0445,11.1503,10.9475,10.9475,30136719
2016-02-24,10.6743,10.6743,10.2248,10.6479,60608352
2016-02-25,10.6743,10.9299,10.6214,10.9211,32024839
2016-02-26,11.0357,11.0974,10.9299,10.9916,30228775
2016-02-29,10.9475,11.1503,10.9211,11.0269,32999136
2016-03-01,11.4676,11.5646,11.212,11.5381,71523944
2016-03-02,11.5117,11.7673,11.494,11.6527,36598221
2016-03-03,11.6791,11.9965,11.6703,11.9348,44524495
2016-03-04,11.9524,12.2168,11.8378,11.9788,31818610
2016-03-07,11.8643,12.1111,11.8554,12.0053,26131387
2016-03-08,11.9083,11.9656,11.591,11.6615,34770641
2016-03-09,11.6791,11.7408,11.4676,11.6263,34146206
2016-03-10,11.6791,11.7056,11.3883,11.591,39076472
2016-03-11,11.688,11.7232,11.6351,11.7144,27583191
2016-03-14,11.7056,11.7849,11.6174,11.6968,20609628
2016-03-15,11.5646,11.6703,11.5029,11.6615,27729910
2016-03-16,11.6439,11.9083,11.6174,11.8995,47035012
2016-03-17,11.8731,12.0582,11.8026,11.8731,31517604
2016-03-18,11.9348,12.0758,11.8907,12.0229,32182356
2016-03-21,12.0229,12.1287,11.9524,12.0405,20905245
2016-03-22,12.0317,12.1022,11.9083,11.9788,26147996
2016-03-23,11.9612,11.9921,11.6263,11.688,31535467
2016-03-24,11.5557,11.5646,11.2649,11.5117,36203203
2016-03-28,11.5734,11.6086,11.5205,11.5381,18684241
2016-03-29,11.5029,11.6351,11.4323,11.6351,26077380
2016-03-30,11.7056,11.8466,11.6747,11.7673,25322506
2016-03-31,11.7585,11.9171,11.7585,11.8995,32943444
2016-04-01,11.7056,11.7457,11.5029,11.5469,57914024
2016-04-04,11.5557,11.5646,11.2472,11.2825,42406306
2016-04-05,11.2208,11.3266,11.0357,11.2561,32424981
2016-04-06,11.2384,11.3442,11.1503,11.3001,22597414
2016-04-07,11.2561,11.2737,10.9211,11.0357,37688134
2016-04-08,11.1238,11.2649,11.0269,11.0621,20015270
2016-04-11,11.115,11.2825,11.0886,11.1591,27744764
2016-04-12,11.212,11.3178,11.1591,11.2913,23416972
2016-04-13,11.3442,11.5646,11.3266,11.5117,29331148
2016-04-14,11.5381,11.6174,11.4764,11.5381,22453659
2016-04-15,11.5469,11.5646,11.3266,11.4059,22986147
2016-04-18,11.4412,11.7056,11.4147,11.6791,30137670
2016-04-19,11.7673,11.8995,11.7056,11.8466,28808338
2016-04-20,11.829,12.0934,11.8114,12.0229,32199012
2016-04-21,12.1728,12.2345,11.9524,12.0317,38126272
2016-04-22,12.0141,12.1463,11.9083,11.9965,28846317
2016-04-25,11.9788,12.0318,11.8731,11.97,19494809
2016-04-26,12.0405,12.1816,12.0141,12.1199,35214188
2016-04-27,12.1555,12.2179,12.111,12.1733,27151410
2016-04-28,12.2892,12.6724,12.2179,12.5565,87588790
2016-04-29,12.414,12.5031,12.0575,12.0842,69695145
2016-05-02,12.1822,12.2892,12.1199,12.1377,57955420
2016-05-03,12.0308,12.0753,11.7188,11.9684,45594043
2016-05-04,11.8436,11.9238,11.7099,11.8614,28894964
2016-05-05,11.8971,11.9684,11.7812,11.8703,23838052
2016-05-06,11.8169,12.0129,11.799,11.9773,23284500
2016-05-09,11.9595,12.0308,11.8347,11.8703,21602009
2016-05-10,11.9238,12.0486,11.9238,12.0218,23583376
2016-05-11,11.9773,12.0664,11.8525,11.8703,20229580
2016-05-12,11.9416,12.004,11.7367,11.8971,24784344
2016-05-13,11.8882,12.0486,11.7367,11.7812,27481877
2016-05-16,11.7812,11.9194,11.7723,11.8703,21262679
2016-05-17,11.7099,11.8614,11.6476,11.7099,34165259
2016-05-18,11.6921,11.8882,11.6297,11.7278,23509660
2016-05-19,11.6743,11.7589,11.603,11.6654,24117796
2016-05-20,11.7188,11.8169,11.701,11.7545,19465010
2016-05-23,11.7099,11.7634,11.6832,11.701,16234326
2016-05-24,11.7278,11.8525,11.7278,11.8436,19721644
2016-05-25,11.8793,12.1199,11.8793,12.0486,26236076
2016-05-26,12.111,12.1912,11.9149,11.9951,18369850
2016-05-27,12.0129,12.0665,11.9416,11.9862,17263287
2016-05-31,12.0218,12.0842,11.9416,12.0218,26096015
2016-06-01,11.9684,11.9773,11.5584,11.6832,58219591
2016-06-02,11.6654,11.8703,11.6253,11.7723,41614613
2016-06-03,11.7099,11.7099,11.4961,11.6208,39850658
2016-06-06,11.6565,11.7723,11.6208,11.7456,25588674
2016-06-07,11.7901,11.9862,11.7456,11.9238,27656945
2016-06-08,11.9862,12.0218,11.8971,11.906,18084759
2016-06-09,11.8169,11.8525,11.7099,11.8169,19873758
2016-06-10,11.7367,11.808,11.6297,11.6743,27382718
2016-06-13,11.6476,11.701,11.5495,11.5673,20745750
2016-06-14,11.5763,11.6476,11.3713,11.4426,30545958
2016-06-15,11.505,11.7278,11.4782,11.5941,25829659
2016-06-16,11.5228,11.7099,11.4515,11.6921,26581169
2016-06-17,11.7278,11.9416,11.7188,11.8169,37364863
2016-06-20,11.9327,12.0753,11.9327,11.9595,29666741
2016-06-21,11.9773,11.9773,11.7456,11.7812,36721839
2016-06-22,11.7901,11.8614,11.7188,11.7456,20666602
2016-06-23,11.8436,11.9505,11.8347,11.9416,24579723
2016-06-24,11.398,11.5005,11.095,11.1574,96887304
2016-06-27,11.0772,11.0772,10.694,10.8366,52820912
2016-06-28,11.0683,11.0861,10.8811,11.0416,40640389
2016-06-29,11.1307,11.2109,11.0148,11.1841,31937932
2016-06-30,11.1931,11.202,10.9257,11.202,44983767
2016-07-01,11.4782,11.4871,11.3044,11.3356,45067772
2016-07-05,11.202,11.2198,10.9703,11.0505,30243293
2016-07-06,10.9792,11.2109,10.8811,11.202,35091212
2016-07-07,11.202,11.4426,11.202,11.3624,33472953
2016-07-08,11.4871,11.7367,11.4871,11.6654,45945187
2016-07-11,11.7367,11.8793,11.701,11.8258,28626257
2016-07-12,11.9238,12.0664,11.9238,11.9862,31320103
2016-07-13,12.0218,12.0397,11.8614,12.0129,26779837
2016-07-14,12.0931,12.209,12.0753,12.111,31802953
2016-07-15,12.1466,12.1822,12.0575,12.0931,19546317
2016-07-18,12.0842,12.1912,11.9595,12.1644,22545937
2016-07-19,12.0842,12.2268,12.0308,12.1644,26183383
2016-07-20,12.1288,12.2803,12.0842,12.2446,22588923
2016-07-21,12.3605,12.512,12.3516,12.405,40778639
2016-07-22,12.405,12.414,12.2179,12.3337,25134104
2016-07-25,12.3516,12.4318,12.2625,12.3248,26248463
2016-07-26,12.3699,12.505,12.3338,12.487,28467227
2016-07-27,12.487,12.6041,12.3879,12.469,34625494
2016-07-28,11.514,11.5861,11.2167,11.4509,142168574
2016-07-29,11.3608,11.6041,11.3518,11.4059,59754088
2016-08-01,11.3608,11.3698,11.1716,11.2437,51963117
2016-08-02,11.1266,11.1356,10.7212,10.7572,101624914
2016-08-03,10.8293,10.9914,10.7572,10.9284,47323303
2016-08-04,10.9194,11.0185,10.8563,10.8833,38443181
2016-08-05,10.9554,11.0455,10.9554,10.9824,31219542
2016-08-08,11.0095,11.1086,10.9464,10.9734,33310587
2016-08-09,10.9554,11.1491,10.9464,11.0906,30097768
2016-08-10,11.0815,11.1356,11.0185,11.0365,24555796
2016-08-11,11.0906,11.1446,11.049,11.0906,24987265
2016-08-12,11.0725,11.1446,11.0365,11.1086,18816854
2016-08-15,11.1446,11.2077,11.1356,11.1987,16371100
2016-08-16,11.1266,11.1987,11.1086,11.1176,20450106
2016-08-17,11.1086,11.1626,11.0185,11.1626,23434544
2016-08-18,11.1086,11.1356,11.05,11.1086,23629454
2016-08-19,11.0815,11.1806,11.0365,11.1626,21891446
2016-08-22,11.1266,11.1536,11.0725,11.1356,22458375
2016-08-23,11.1716,11.1987,11.1041,11.1897,34634133
2016-08-24,11.1806,11.2077,11.0635,11.0815,19999632
2016-08-25,11.0815,11.2797,11.0005,11.2347,44713676
2016-08-26,11.2347,11.3068,11.1176,11.1536,22645892
2016-08-29,11.1536,11.2617,11.1536,11.2347,22243199
2016-08-30,11.2257,11.3158,11.1987,11.3068,26040411
2016-08-31,11.2437,11.3608,11.2437,11.3518,26030649
2016-09-01,11.4059,11.4599,11.1266,11.2077,40510406
2016-09-02,11.2888,11.3248,11.2257,11.2617,21079776
2016-09-06,11.2527,11.4149,11.1987,11.4149,36098940
2016-09-07,11.3698,11.487,11.3698,11.4419,22879114
2016-09-08,11.2617,11.487,11.2617,11.4689,34017856
2016-09-09,11.3608,11.4284,11.1536,11.1536,35733644
2016-09-12,11.0996,11.505,11.0635,11.4419,42690174
2016-09-13,11.2888,11.4239,11.1086,11.1536,56549095
2016-09-14,10.9734,11.0906,10.9104,10.9374,62450611
2016-09-15,10.9374,10.9734,10.8653,10.9104,57373928
2016-09-16,10.8563,10.9284,10.8203,10.9104,26271568
2016-09-19,10.9194,11.1086,10.8641,10.9104,41175453
2016-09-20,10.8923,10.9824,10.7752,10.8113,37820775
2016-09-21,10.8833,10.9104,10.8203,10.8923,32934639
2016-09-22,10.9644,11.0725,10.9554,10.9734,36136234
2016-09-23,10.9194,11.0095,10.9194,10.9644,18993510
2016-09-26,10.9194,10.9194,10.8113,10.8203,26758623
2016-09-27,10.8293,10.8923,10.7482,10.7932,28965759
2016-09-28,10.8293,10.8923,10.7752,10.8923,29341515
2016-09-29,10.8383,10.9194,10.7662,10.7842,23397424
2016-09-30,10.8113,10.9374,10.8022,10.8743,34903811
2016-10-03,10.8653,10.9464,10.8293,10.9014,20683081
2016-10-04,10.9104,11.0365,10.8923,10.9914,23948703
2016-10-05,11.0095,11.2888,11.0095,11.2437,55529059
2016-10-06,11.1987,11.2662,11.1086,11.1626,25880883
2016-10-07,11.1626,11.1897,10.9914,11.0725,22093202
2016-10-10,11.1266,11.1536,10.9014,10.9194,24951437
2016-10-11,10.9644,10.9644,10.7302,10.8022,40053504
2016-10-12,10.8113,10.8203,10.7572,10.7752,20626954
2016-10-13,10.7302,10.7302,10.532,10.7302,39904190
2016-10-14,10.7752,10.8113,10.7122,10.7302,25775674
2016-10-17,10.7302,10.8113,10.7031,10.7031,19874994
2016-10-18,10.7392,10.7482,10.55,10.7122,39911254
2016-10-19,10.7122,10.8563,10.7031,10.8203,26094001
2016-10-20,10.8293,10.8383,10.7212,10.7842,18115983
2016-10-21,10.7482,10.8473,10.6761,10.8293,24364204
2016-10-24,10.8653,10.9914,10.8653,10.9824,33733614
2016-10-25,10.9916,11.0372,10.727,10.8091,42485988
2016-10-26,10.7635,10.8821,10.727,10.8365,36219863
2016-10-27,10.7726,10.7909,10.5811,10.7088,48402031
2016-10-28,10.7088,10.8091,10.6039,10.6905,37142375
2016-10-31,10.7179,10.7726,10.6632,10.7088,31898380
2016-11-01,10.7453,10.8,10.4899,10.5902,35613573
2016-11-02,10.499,10.5446,10.3622,10.3987,36229377
2016-11-03,10.3895,10.4534,10.2801,10.353,38651451
2016-11-04,10.3166,10.4899,10.3074,10.3439,24752417
2016-11-07,10.5081,10.5993,10.3895,10.5628,25120693
2016-11-08,10.4899,10.499,10.353,10.4716,28497894
2016-11-09,10.1706,10.6085,10.0976,10.5628,60625748
2016-11-10,10.5628,10.9277,10.5628,10.8912,52756533
2016-11-11,10.8365,11.3108,10.8,11.2014,79259270
2016-11-14,11.1922,11.402,10.9642,11.0007,56109928
2016-11-15,11.0007,11.073,10.9003,10.9824,31498503
2016-11-16,10.946,10.9916,10.873,10.946,25195460
2016-11-17,10.8547,10.9095,10.7453,10.8274,38502535
2016-11-18,10.8274,10.8547,10.6997,10.727,30662036
2016-11-21,10.7362,10.8547,10.7362,10.7544,19508608
2016-11-22,10.727,10.8639,10.6997,10.8456,24274734
2016-11-23,10.8547,10.946,10.8091,10.8547,22418351
2016-11-25,10.9003,11.0007,10.8821,10.9824,11439553
2016-11-28,10.9642,10.9916,10.8456,10.873,24407192
2016-11-29,10.8821,10.946,10.8274,10.873,23690847
2016-11-30,10.9186,11.0737,10.873,10.9095,47646220
2016-12-01,11.1557,11.6757,11.1101,11.3382,95143559
